,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
2002,2019190262,9121 Stubbs Rd,Highview Estates,H,64138.0,South,5.0,PHONE,30436,Property / Buildings / Construction,7280,18,409,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,11/7/2019,1:42 PM,11,2019,RESOL,Y,11/25/2019,11.0,2019.0,18.0,"9121 Stubbs Rd64138
(38.95671, -94.454733)",Jackson,38.95671,-94.454733,67694,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019190262
2003,2019190445,9 E 108th Ter,Bridlespur,H,64114.0,South,6.0,WEB,13543,Property / Buildings / Construction,7280,56,124,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,11/7/2019,6:30 PM,11,2019,RESOL,Y,1/2/2020,1.0,2020.0,56.0,"9 E 108th Ter64114
(38.931486, -94.592519)",Jackson,38.931486,-94.592519,155048,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019190445
2004,2019171583,3507 NW 59th Ter,Breen Hills,H,64151.0,North,2.0,WEB,13543,Property / Buildings / Construction,7280,77,81,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/25/2019,5:31 PM,9,2019,RESOL,Y,12/11/2019,12.0,2019.0,77.0,"3507 NW 59th Ter64151
(39.20155, -94.621841)",Platte,39.20155,-94.621841,165508,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019171583
2005,2020009765,6121 NW Westwood Ln,Breen Hills,H,64151.0,North,2.0,PHONE,30436,Property / Buildings / Construction,7280,148,15,Land Use / Zoning Issue,Property / Buildings / Construction Land Use / Zoning Issue,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Dev Comp-Zoning,Prop/Build/Construct-Land Use / Zoning Issue-Number of Residents,Number of Residents,1/23/2020,8:48 AM,1,2020,RESOL,Y,6/19/2020,6.0,2020.0,148.0,"6121 NW Westwood Ln64151
(39.206475, -94.625998)",Platte,39.206475,-94.625998,165972,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020009765
2006,2019171662,3950 NE Prather Rd,River Forest,H,64116.0,Shoal Creek,1.0,WEB,13543,Property / Buildings / Construction,7280,180,2874,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/25/2019,11:09 PM,9,2019,OPEN,Y,,,,,"3950 NE Prather Rd64116
(39.167274, -94.55358)",Clay,39.167274,-94.55358,83298,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019171662
2007,2020011713,3510 NW 62nd Ter,Breen Hills,H,64151.0,North,2.0,WEB,13543,Property / Buildings / Construction,7280,10,807,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,1/25/2020,4:22 PM,1,2020,RESOL,N,2/4/2020,2.0,2020.0,10.0,"3510 NW 62nd Ter64151
(39.20801, -94.621348)",Platte,39.20801,-94.621348,165266,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020011713
2008,2020011712,6238 N Robinhood Ln,Breen Hills,H,64151.0,North,2.0,WEB,13543,Property / Buildings / Construction,7280,180,2874,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,1/25/2020,4:22 PM,1,2020,OPEN,Y,,,,,"6238 N Robinhood Ln64151
(39.208026, -94.621988)",Platte,39.208026,-94.621988,165226,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020011712
2009,2019167014,11825 N Wheeling Ave,Shoal Creek,H,64156.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,30,244,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/17/2019,6:29 AM,9,2019,RESOL,Y,10/17/2019,10.0,2019.0,30.0,"11825 N Wheeling Ave64156
(39.308526, -94.507084)",Clay,39.308526,-94.507084,233599,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019167014
2010,2019171311,1015 W Gregory Blvd,Ward Parkway,H,64114.0,Metro,6.0,WEB,13543,Property / Buildings / Construction,7280,69,70,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/25/2019,1:04 PM,9,2019,RESOL,Y,12/3/2019,12.0,2019.0,69.0,"1015 W Gregory Blvd64114
(38.999663, -94.60151)",Jackson,38.999663,-94.60151,110700,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019171311
2011,2019170198,5611 Holmes St,Western 49-63,H,64110.0,Metro,4.0,PHONE,30436,Property / Buildings / Construction,7280,2,4179,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/23/2019,5:51 PM,9,2019,RESOL,N,9/25/2019,9.0,2019.0,2.0,"5611 Holmes St64110
(39.025106, -94.578232)",Jackson,39.025106,-94.578232,144629,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170198
2012,2019192553,620 NE 87th St,Gashland,H,64155.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,124,30,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,11/14/2019,1:30 PM,11,2019,RESOL,Y,3/17/2020,3.0,2020.0,124.0,"620 NE 87th St64155
(39.251825, -94.572706)",Clay,39.251825,-94.572706,92727,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019192553
2013,2019169946,702 W 115th Ter,Verona Hills,H,64114.0,South,6.0,PHONE,30436,Property / Buildings / Construction,7280,180,2874,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/23/2019,1:05 PM,9,2019,OPEN,N,,,,,"702 W 115th Ter64114
(38.918321, -94.601386)",Jackson,38.918321,-94.601386,156274,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019169946
2014,2020010392,5000 NE 56th Ter,Ravenwood-Somerset,H,64119.0,Shoal Creek,1.0,WEB,13543,Property / Buildings / Construction,7280,28,344,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,1/23/2020,3:08 PM,1,2020,RESOL,Y,2/20/2020,2.0,2020.0,28.0,"5000 NE 56th Ter64119
(39.196773, -94.520791)",Clay,39.196773,-94.520791,90378,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020010392
2015,2019190260,11008 E 92nd St,Highview Estates,H,64138.0,South,5.0,PHONE,30436,Property / Buildings / Construction,7280,18,409,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,11/7/2019,1:40 PM,11,2019,RESOL,Y,11/25/2019,11.0,2019.0,18.0,"11008 E 92nd St64138
(38.956681, -94.454029)",Jackson,38.956681,-94.454029,67696,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019190260
2016,2020010491,5301 NE 59th St,Ravenwood-Somerset,H,64119.0,Shoal Creek,1.0,WEB,13543,Property / Buildings / Construction,7280,20,418,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,1/23/2020,4:25 PM,1,2020,RESOL,N,2/12/2020,2.0,2020.0,20.0,"5301 NE 59th St64119
(39.200755, -94.516963)",Clay,39.200755,-94.516963,90258,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020010491
2017,2019167010,6108 NE 120th St,Shoal Creek,H,64166.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,41,172,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/17/2019,6:26 AM,9,2019,RESOL,Y,10/28/2019,10.0,2019.0,41.0,"6108 NE 120th St64166
(39.310473, -94.506308)",Clay,39.310473,-94.506308,247642,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019167010
2018,2019192399,3101 Mercier St,Coleman Highlands,H,64111.0,Central,4.0,EMAIL,4068,Property / Buildings / Construction,7280,0,4266,Land Use / Zoning Issue,Property / Buildings / Construction Land Use / Zoning Issue,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Dev Comp-Zoning,Prop/Build/Construct - Land Use / Zoning - Unapproved Land Use,Unapproved Land Use,11/14/2019,10:17 AM,11,2019,RESOL,N,11/14/2019,11.0,2019.0,0.0,"3101 Mercier St64111
(39.070881, -94.599607)",Jackson,39.070881,-94.599607,129067,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019192399
2019,2020008138,5330 NE Oak Ridge Dr,Ravenwood-Somerset,H,64119.0,Shoal Creek,1.0,WEB,13543,Property / Buildings / Construction,7280,9,779,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,1/20/2020,5:13 PM,1,2020,RESOL,N,1/29/2020,1.0,2020.0,9.0,"5330 NE Oak Ridge Dr64119
(39.190758, -94.515921)",Clay,39.190758,-94.515921,80670,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020008138
2020,2020008137,5350 NE Oak Ridge Dr,Ravenwood-Somerset,H,64119.0,Shoal Creek,1.0,WEB,13543,Property / Buildings / Construction,7280,9,779,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,1/20/2020,5:12 PM,1,2020,RESOL,N,1/29/2020,1.0,2020.0,9.0,"5350 NE Oak Ridge Dr64119
(39.192233, -94.514716)",Clay,39.192233,-94.514716,80486,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020008137
2021,2020008136,5226 N Lister Ave,Foxwoods-Carriage Hills,H,64119.0,Shoal Creek,1.0,WEB,13543,Property / Buildings / Construction,7280,23,246,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,1/20/2020,5:09 PM,1,2020,RESOL,N,2/12/2020,2.0,2020.0,23.0,"5226 N Lister Ave64119
(39.189092, -94.524694)",Clay,39.189092,-94.524694,80889,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020008136
2022,2020008108,4801 Main St,South Plaza,H,64112.0,Metro,4.0,WEB,13543,Property / Buildings / Construction,7280,11,721,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,1/20/2020,2:14 PM,1,2020,RESOL,Y,1/31/2020,1.0,2020.0,11.0,"4801 Main St64112
(39.0392, -94.586595)",Jackson,39.0392,-94.586595,215425,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020008108
2023,2019166202,9523 N Kenwood Ave,Gashland,H,64155.0,Shoal Creek,2.0,WEB,13543,Property / Buildings / Construction,7280,9,779,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,9/15/2019,2:29 PM,9,2019,RESOL,N,9/24/2019,9.0,2019.0,9.0,"9523 N Kenwood Ave64155
(39.267284, -94.57113)",Clay,39.267284,-94.57113,99970,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019166202
2024,2019170194,5611 Holmes St,Western 49-63,H,64110.0,Metro,4.0,PHONE,30436,Property / Buildings / Construction,7280,180,2874,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Secondary Structure,9/23/2019,5:38 PM,9,2019,OPEN,N,,,,,"5611 Holmes St64110
(39.025106, -94.578232)",Jackson,39.025106,-94.578232,144629,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170194
2025,2019190096,7208 N Farley Ave,Shoal Creek,H,64158.0,Shoal Creek,1.0,WEB,13543,Property / Buildings / Construction,7280,139,16,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,11/7/2019,10:02 AM,11,2019,RESOL,Y,3/25/2020,3.0,2020.0,139.0,"7208 N Farley Ave64158
(39.224207, -94.473992)",Clay,39.224207,-94.473992,97807,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019190096
2026,2019170050,7608 NW 70th St,Royal Oaks North,H,64152.0,North,2.0,PHONE,30436,Property / Buildings / Construction,7280,52,57,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/23/2019,2:41 PM,9,2019,RESOL,Y,11/14/2019,11.0,2019.0,52.0,"7608 NW 70th St64152
(39.222256, -94.66938)",Platte,39.222256,-94.66938,171106,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170050
2027,2019169684,5858 N Cosby Ave,Parkdale And Walden,H,64151.0,North,2.0,PHONE,30436,Property / Buildings / Construction,7280,8,1466,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,9/23/2019,9:10 AM,9,2019,RESOL,N,10/1/2019,10.0,2019.0,8.0,"5858 N Cosby Ave64151
(39.200822, -94.647843)",Platte,39.200822,-94.647843,167076,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019169684
2028,2019170243,4933 Westwood Rd,Westwood,H,64112.0,Central,4.0,WEB,13543,Property / Buildings / Construction,7280,3,3615,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/23/2019,9:13 PM,9,2019,RESOL,N,9/26/2019,9.0,2019.0,3.0,"4933 Westwood Rd64112
(39.038783, -94.602799)",Jackson,39.038783,-94.602799,142192,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019170243
2029,2020012227,13100 Blue Pkwy,Little Blue,H,64139.0,South,5.0,PHONE,30436,Property / Buildings / Construction,7280,142,12,Land Use / Zoning Issue,Property / Buildings / Construction Land Use / Zoning Issue,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Dev Comp-Zoning,Prop/Build/Construct - Land Use / Zoning - Miscellaneous Zoning,Miscellaneous Zoning,1/27/2020,10:45 AM,1,2020,RESOL,N,6/17/2020,6.0,2020.0,142.0,"13100 Blue Pkwy64139
(38.965678, -94.428416)",Jackson,38.965678,-94.428416,67229,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020012227
2030,2019193072,3111 NE 88th Ter,Gashland,H,64156.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,131,19,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,11/15/2019,1:53 PM,11,2019,RESOL,Y,3/25/2020,3.0,2020.0,131.0,"3111 NE 88th Ter64156
(39.253105, -94.540991)",Clay,39.253105,-94.540991,242786,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019193072
2031,2019169583,9008 NE 108th St,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Property / Buildings / Construction,7280,11,721,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,9/22/2019,3:50 PM,9,2019,RESOL,N,10/3/2019,10.0,2019.0,11.0,"9008 NE 108th St64157
(39.288207, -94.468002)",Clay,39.288207,-94.468002,217503,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019169583
2032,2019185064,1028 W 58th St,Country Club District,H,64113.0,Metro,4.0,WEB,13543,Property / Buildings / Construction,7280,18,409,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,10/25/2019,8:38 PM,10,2019,RESOL,Y,11/12/2019,11.0,2019.0,18.0,"1028 W 58th St64113
(39.022739, -94.601103)",Jackson,39.022739,-94.601103,143120,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185064
2033,2019190077,15 E 108th Ter,Bridlespur,H,64114.0,South,6.0,PHONE,30436,Property / Buildings / Construction,7280,56,124,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,11/7/2019,9:27 AM,11,2019,RESOL,Y,1/2/2020,1.0,2020.0,56.0,"15 E 108th Ter64114
(38.931475, -94.592231)",Jackson,38.931475,-94.592231,155049,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019190077
2034,2019165679,12101 N Eastern Ave,Shoal Creek,H,64167.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,32,184,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/13/2019,12:14 PM,9,2019,RESOL,Y,10/15/2019,10.0,2019.0,32.0,"12101 N Eastern Ave64167
(39.313321, -94.489559)",Clay,39.313321,-94.489559,98573,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019165679
2035,2019165872,702 NE 113th Ter,Nashua,H,64155.0,Shoal Creek,2.0,PHONE,30436,Property / Buildings / Construction,7280,336,2,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/13/2019,3:22 PM,9,2019,RESOL,Y,8/14/2020,8.0,2020.0,336.0,"702 NE 113th Ter64155
(39.299199, -94.57058)",Clay,39.299199,-94.57058,100897,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019165872
2036,2019165520,13100 E 99th St,Highview Estates,H,64138.0,South,5.0,PHONE,30436,Property / Buildings / Construction,7280,14,674,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,9/13/2019,10:03 AM,9,2019,RESOL,Y,9/27/2019,9.0,2019.0,14.0,"13100 E 99th St64138
(38.942172, -94.428014)",Jackson,38.942172,-94.428014,67575,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019165520
2037,2019165554,1228 NW 95th St,Outer Gashland-Nashua,H,64155.0,North,2.0,EMAIL,4068,Property / Buildings / Construction,7280,28,344,Construction Issue/Concern,Property / Buildings / Construction Construction Issue/Concern,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Land Develop-Inspect,Prop/Build/Construct-Construction Issue/Concern-Erosion - New Construction,Erosion - New Construction,9/13/2019,10:31 AM,9,2019,RESOL,Y,10/11/2019,10.0,2019.0,28.0,"1228 NW 95th St64155
(39.266451, -94.596495)",Clay,39.266451,-94.596495,261181,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019165554
2038,2019167331,4 W 69th Ter,Armour Hills,H,64113.0,Metro,6.0,PHONE,30436,Property / Buildings / Construction,7280,16,412,Construction Issue/Concern,Property / Buildings / Construction Construction Issue/Concern,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Permit Compliance-,Prop/Build/Construct-Construction Issue/Concern-Work without permit,Work Without Permit,9/17/2019,1:19 PM,9,2019,RESOL,Y,10/3/2019,10.0,2019.0,16.0,"4 W 69th Ter64113
(39.002684, -94.589448)",Jackson,39.002684,-94.589448,111923,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019167331
2039,2019167012,11912 N White Ave,Shoal Creek,H,64156.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,30,244,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/17/2019,6:28 AM,9,2019,RESOL,Y,10/17/2019,10.0,2019.0,30.0,"11912 N White Ave64156
(39.310005, -94.509414)",Clay,39.310005,-94.509414,233611,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019167012
2040,2019167013,11900 N White Ave,Shoal Creek,H,64156.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,30,244,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/17/2019,6:28 AM,9,2019,RESOL,Y,10/17/2019,10.0,2019.0,30.0,"11900 N White Ave64156
(39.309367, -94.509417)",Clay,39.309367,-94.509417,233608,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019167013
2041,2019167011,11916 N White Ave,Shoal Creek,H,64156.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,30,244,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/17/2019,6:27 AM,9,2019,RESOL,Y,10/17/2019,10.0,2019.0,30.0,"11916 N White Ave64156
(39.310214, -94.509413)",Clay,39.310214,-94.509413,233612,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019167011
2042,2019167016,6108 NE 119th St,Shoal Creek,H,64156.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,30,244,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/17/2019,6:30 AM,9,2019,RESOL,Y,10/17/2019,10.0,2019.0,30.0,"6108 NE 119th St64156
(39.308844, -94.506645)",Clay,39.308844,-94.506645,233589,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019167016
2043,2019167563,625 NE Cookingham Dr,Nashua,H,64155.0,Shoal Creek,2.0,PHONE,30436,Property / Buildings / Construction,7280,7,1826,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/17/2019,5:32 PM,9,2019,RESOL,N,9/24/2019,9.0,2019.0,7.0,"625 NE Cookingham Dr64155
(39.303419, -94.571023)",Clay,39.303419,-94.571023,100696,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019167563
2044,2019171538,10500 N Dalton Ave,KCI & 2nd Creek,H,64154.0,North,2.0,EMAIL,4068,Property / Buildings / Construction,7280,180,2874,Construction Issue/Concern,Property / Buildings / Construction Construction Issue/Concern,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Land Develop-Inspect,Prop/Build/Construct-Construction Issue/Concern-Erosion - New Construction,Erosion - New Construction,9/25/2019,4:34 PM,9,2019,OPEN,Y,,,,,"10500 N Dalton Ave64154
(39.284633, -94.652426)",Platte,39.284633,-94.652426,212003,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019171538
2045,2019167009,5801 NE 119th St,Shoal Creek,H,64156.0,Shoal Creek,1.0,PHONE,30436,Property / Buildings / Construction,7280,169,16,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/17/2019,6:26 AM,9,2019,RESOL,Y,3/4/2020,3.0,2020.0,169.0,"5801 NE 119th St64156
(39.307581, -94.508413)",Clay,39.307581,-94.508413,233619,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019167009
2046,2019167407,6645 Edgevale Rd,Armour Hills,H,64113.0,Metro,6.0,PHONE,30436,Property / Buildings / Construction,7280,70,91,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/17/2019,2:50 PM,9,2019,RESOL,Y,11/26/2019,11.0,2019.0,70.0,"6645 Edgevale Rd64113
(39.00663, -94.588535)",Jackson,39.00663,-94.588535,107692,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019167407
2047,2019171612,11111 N Wallace Ave,Shoal Creek,H,64157.0,Shoal Creek,1.0,EMAIL,4068,Property / Buildings / Construction,7280,6,2053,Construction Issue/Concern,Property / Buildings / Construction Construction Issue/Concern,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Permit Compliance-,Prop/Build/Construct-Construction Issue/Concern-Other,Other,9/25/2019,6:17 PM,9,2019,RESOL,Y,10/1/2019,10.0,2019.0,6.0,"11111 N Wallace Ave64157
(39.296232, -94.478623)",Clay,39.296232,-94.478623,98792,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019171612
2048,2020007912,5729 N Lenox Ave,Breen Hills,H,64151.0,North,2.0,WEB,13543,Property / Buildings / Construction,7280,156,13,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,1/18/2020,9:47 AM,1,2020,RESOL,Y,6/22/2020,6.0,2020.0,156.0,"5729 N Lenox Ave64151
(39.199965, -94.622686)",Platte,39.199965,-94.622686,166569,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007912
