,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
876,2020019352,9712 N Kentucky Ave,Shoal Creek,H,64157.0,Shoal Creek,1.0,PHONE,30436,Lights / Signals,2686,3,3615,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-Blinking,Blinking,2/7/2020,2:36 PM,2,2020,RESOL,N,2/10/2020,2.0,2020.0,3.0,"9712 N Kentucky Ave64157
(39.269818, -94.471037)",Clay,39.269818,-94.471037,231253,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020019352
877,2019208955,9112 N Glenwood Ave,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,14,674,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/24/2019,10:04 PM,12,2019,RESOL,N,1/7/2020,1.0,2020.0,14.0,"9112 N Glenwood Ave64157
(39.257962, -94.462697)",Clay,39.257962,-94.462697,236962,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208955
878,2020011818,7425 State Line Rd,Ward Parkway,H,64114.0,Metro,6.0,WEB,13543,Lights / Signals,2686,2,4179,Traffic Signal,Lights / Signals Traffic Signal,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Capital Projects-Traffic Signals,Lights / Signals-Traffic Signal-Signal malfunction,Signal Malfunction,1/26/2020,11:38 AM,1,2020,RESOL,N,1/28/2020,1.0,2020.0,2.0,"7425 State Line Rd64114
(38.993323, -94.607612)",Jackson,38.993323,-94.607612,110458,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020011818
879,2020013382,5510 Oak St,Countryside,H,64113.0,Metro,4.0,EMAIL,4068,Lights / Signals,2686,2,4179,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-Burning during the day,Burning During The Day,1/28/2020,10:26 AM,1,2020,RESOL,N,1/30/2020,1.0,2020.0,2.0,"5510 Oak St64113
(39.027239, -94.583807)",Jackson,39.027239,-94.583807,144044,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013382
880,2020013963,8130 NE 97th Ter,Shoal Creek,H,64157.0,Shoal Creek,1.0,PHONE,30436,Lights / Signals,2686,2,4179,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-2 to 4 lights out,2 to 4 Lights Out,1/28/2020,6:05 PM,1,2020,RESOL,N,1/30/2020,1.0,2020.0,2.0,"8130 NE 97th Ter64157
(39.270179, -94.482054)",Clay,39.270179,-94.482054,226903,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013963
881,2020013106,8015 NE 111th St,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,1,9171,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-Blinking,Blinking,1/28/2020,6:49 AM,1,2020,RESOL,N,1/29/2020,1.0,2020.0,1.0,"8015 NE 111th St64157
(39.293941, -94.485567)",Clay,39.293941,-94.485567,226832,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013106
882,2019208956,9116 N Glenwood Ave,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,14,674,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/24/2019,10:04 PM,12,2019,RESOL,N,1/7/2020,1.0,2020.0,14.0,"9116 N Glenwood Ave64157
(39.258023, -94.46298)",Clay,39.258023,-94.46298,236961,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208956
883,2020013386,5900 Oak St,Morningside,H,64113.0,Metro,6.0,EMAIL,4068,Lights / Signals,2686,2,4179,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-Burning during the day,Burning During The Day,1/28/2020,10:28 AM,1,2020,RESOL,N,1/30/2020,1.0,2020.0,2.0,"5900 Oak St64113
(39.020122, -94.583782)",Jackson,39.020122,-94.583782,106434,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013386
884,2020011836,900 NE 93rd Ct,Gashland,H,64155.0,Shoal Creek,2.0,WEB,13543,Lights / Signals,2686,3,3615,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,1/26/2020,7:42 PM,1,2020,RESOL,N,1/29/2020,1.0,2020.0,3.0,"900 NE 93rd Ct64155
(39.26393, -94.569398)",Clay,39.26393,-94.569398,100108,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020011836
885,2019208958,9119 N Evanston Ave,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,14,674,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/24/2019,10:06 PM,12,2019,RESOL,N,1/7/2020,1.0,2020.0,14.0,"9119 N Evanston Ave64157
(39.259896, -94.45924)",Clay,39.25989600000001,-94.45924,236978,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208958
886,2019208995,9407 NE 92nd St,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,20,418,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/25/2019,8:48 PM,12,2019,RESOL,Y,1/14/2020,1.0,2020.0,20.0,"9407 NE 92nd St64157
(39.258902, -94.463514)",Clay,39.258902,-94.463514,241621,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208995
887,2020011841,10505 View High Dr,Longview,H,64134.0,South,6.0,WEB,13543,Lights / Signals,2686,4,2743,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-1 light out,1 Light Out,1/26/2020,11:24 PM,1,2020,RESOL,N,1/30/2020,1.0,2020.0,4.0,"10505 View High Dr64134
(38.931084, -94.448717)",Jackson,38.93108400000001,-94.448717,71129,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020011841
888,2019164045,10018 NW Skyview Ave,KCI & 2nd Creek,H,64154.0,North,2.0,WEB,13543,Lights / Signals,2686,1,9171,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-1 light out,1 Light Out,9/11/2019,6:30 AM,9,2019,RESOL,N,9/12/2019,9.0,2019.0,1.0,"10018 NW Skyview Ave64154
(39.276663, -94.654785)",Platte,39.276663,-94.654785,171468,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019164045
889,2020019008,425 Volker Blvd,Western 49-63,H,64110.0,Metro,4.0,TWIR,576,Lights / Signals,2686,3,3615,Traffic Signal,Lights / Signals Traffic Signal,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Capital Projects-Traffic Signals,Lights / Signals-Traffic Signal-Pedestrian / Walkway,Pedestrian / Walkway,2/7/2020,9:19 AM,2,2020,RESOL,N,2/10/2020,2.0,2020.0,3.0,"425 Volker Blvd64110
(39.03769, -94.581084)",Jackson,39.03769000000001,-94.581084,140363,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020019008
890,2020019099,12819 St Andrews Dr,Blue Hills Estates,H,64145.0,South,6.0,PHONE,30436,Lights / Signals,2686,4,2743,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-Other Light Issue,Other Light Issue,2/7/2020,11:01 AM,2,2020,RESOL,N,2/11/2020,2.0,2020.0,4.0,"12819 St Andrews Dr64145
(38.895054, -94.604181)",Jackson,38.895054,-94.604181,159270,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020019099
891,2019208957,9115 N Evanston Ave,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,14,674,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/24/2019,10:05 PM,12,2019,RESOL,N,1/7/2020,1.0,2020.0,14.0,"9115 N Evanston Ave64157
(39.259671, -94.459219)",Clay,39.259671,-94.459219,236977,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208957
892,2019208954,9108 N Glenwood Ave,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,14,674,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/24/2019,10:04 PM,12,2019,RESOL,N,1/7/2020,1.0,2020.0,14.0,"9108 N Glenwood Ave64157
(39.258028, -94.46236)",Clay,39.258028,-94.46236,236963,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208954
893,2020007415,4408 NE 95th St,Shoal Creek,H,64156.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,4,2743,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-1 light out,1 Light Out,1/17/2020,7:53 AM,1,2020,RESOL,N,1/21/2020,1.0,2020.0,4.0,"4408 NE 95th St64156
(39.265791, -94.52598)",Clay,39.265791,-94.52598,258138,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007415
894,2020007482,8510 N Serene Ave,Prairie Point-Wildberry,H,64153.0,North,2.0,PHONE,30436,Lights / Signals,2686,11,721,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-Pole down or leaning,Pole Down or Leaning,1/17/2020,10:43 AM,1,2020,RESOL,N,1/28/2020,1.0,2020.0,11.0,"8510 N Serene Ave64153
(39.248853, -94.667655)",Platte,39.248853,-94.667655,168599,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007482
895,2020013630,1309 W 94th Ct,Lea Manor,H,64114.0,Metro,6.0,EMAIL,4068,Lights / Signals,2686,3,3615,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-1 light out,1 Light Out,1/28/2020,1:46 PM,1,2020,RESOL,N,1/31/2020,1.0,2020.0,3.0,"1309 W 94th Ct64114
(38.957, -94.607764)",Jackson,38.957,-94.607764,152543,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013630
896,2019208959,9109 N Evanston Ave,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,14,674,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/24/2019,10:06 PM,12,2019,RESOL,N,1/7/2020,1.0,2020.0,14.0,"9109 N Evanston Ave64157
(39.259449, -94.459163)",Clay,39.259449,-94.459163,236976,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208959
897,2019208983,9100 N Oxford Ave,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,15,567,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/25/2019,8:43 PM,12,2019,RESOL,N,1/9/2020,1.0,2020.0,15.0,"9100 N Oxford Ave64157
(39.257375, -94.464409)",Clay,39.257375,-94.464409,237165,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208983
898,2019208759,6251 Wornall Rd,Wornall Homestead,H,64113.0,Metro,6.0,EMAIL,4068,Lights / Signals,2686,6,2053,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-1 light out,1 Light Out,12/24/2019,10:24 AM,12,2019,RESOL,N,12/30/2019,12.0,2019.0,6.0,"6251 Wornall Rd64113
(39.014763, -94.592946)",Jackson,39.014763,-94.592946,106790,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208759
899,2019208961,5121 State Line Rd,Westwood,H,64112.0,Central,4.0,PHONE,30436,Lights / Signals,2686,6,2053,Traffic Signal,Lights / Signals Traffic Signal,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Capital Projects-Traffic Signals,Lights / Signals-Traffic Signal-Signal flashing,Signal Flashing,12/25/2019,9:10 AM,12,2019,RESOL,N,12/31/2019,12.0,2019.0,6.0,"5121 State Line Rd64112
(39.034566, -94.60487)",Jackson,39.034566,-94.60487,282325,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208961
900,2019208937,9601 NE 91st Ter,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,9,779,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/24/2019,9:58 PM,12,2019,RESOL,N,1/2/2020,1.0,2020.0,9.0,"9601 NE 91st Ter64157
(39.25934, -94.460014)",Clay,39.25934,-94.460014,236974,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208937
901,2019208938,9605 NE 91st Ter,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,9,779,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/24/2019,9:58 PM,12,2019,RESOL,N,1/2/2020,1.0,2020.0,9.0,"9605 NE 91st Ter64157
(39.259418, -94.45971)",Clay,39.259418,-94.45971,236975,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208938
902,2019208972,10905 N Hunter Ave,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,15,567,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-Burning during the day,Burning During The Day,12/25/2019,5:50 PM,12,2019,RESOL,Y,1/9/2020,1.0,2020.0,15.0,"10905 N Hunter Ave64157
(39.290462, -94.469681)",Clay,39.290462,-94.469681,98993,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208972
903,2019208981,9104 N Oxford Ave,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,15,567,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/25/2019,8:42 PM,12,2019,RESOL,N,1/9/2020,1.0,2020.0,15.0,"9104 N Oxford Ave64157
(39.257603, -94.464384)",Clay,39.257603,-94.464384,237166,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208981
904,2019208936,9604 NE 91st Ter,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,9,779,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/24/2019,9:57 PM,12,2019,RESOL,N,1/2/2020,1.0,2020.0,9.0,"9604 NE 91st Ter64157
(39.2598, -94.460079)",Clay,39.2598,-94.460079,236980,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208936
905,2020019591,8050 N Brighton Ave,Shoal Creek,H,64119.0,Shoal Creek,1.0,PHONE,30436,Lights / Signals,2686,2,4179,Traffic Signal,Lights / Signals Traffic Signal,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Capital Projects-Traffic Signals,Lights / Signals-Traffic Signal-Signal out,Signal Out,2/8/2020,6:40 PM,2,2020,RESOL,N,2/10/2020,2.0,2020.0,2.0,"8050 N Brighton Ave64119
(39.240183, -94.521255)",Clay,39.240183,-94.521255,217378,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020019591
906,2019164485,1311 NE 92nd St,Gashland,H,64155.0,Shoal Creek,2.0,WEB,13543,Lights / Signals,2686,2,4179,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-1 light out,1 Light Out,9/11/2019,2:24 PM,9,2019,RESOL,N,9/13/2019,9.0,2019.0,2.0,"1311 NE 92nd St64155
(39.260859, -94.562519)",Clay,39.260859,-94.562519,206798,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019164485
907,2019164263,7607 NE 85th Ter UTILITY,Shoal Creek,H,64157.0,Shoal Creek,1.0,EMAIL,4068,Lights / Signals,2686,2,4179,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-Other Light Issue,Other Light Issue,9/11/2019,10:42 AM,9,2019,RESOL,N,9/13/2019,9.0,2019.0,2.0,"7607 NE 85th Ter
UTILITY 64157
(39.24687, -94.488799)",Clay,39.24687,-94.488799,97618,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019164263
908,2020007426,8634 NE 91st Ter,Shoal Creek,H,64157.0,Shoal Creek,1.0,EMAIL,4068,Lights / Signals,2686,4,2743,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-1 light out,1 Light Out,1/17/2020,8:27 AM,1,2020,RESOL,N,1/21/2020,1.0,2020.0,4.0,"8634 NE 91st Ter64157
(39.259131, -94.478444)",Clay,39.259131,-94.478444,221186,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007426
909,2019208939,9510 NE 91st Ter,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,9,779,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/24/2019,9:59 PM,12,2019,RESOL,N,1/2/2020,1.0,2020.0,9.0,"9510 NE 91st Ter64157
(39.259565, -94.460593)",Clay,39.259565,-94.460593,236982,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208939
910,2019208941,9504 NE 91st Ter,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,9,779,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/24/2019,9:59 PM,12,2019,RESOL,N,1/2/2020,1.0,2020.0,9.0,"9504 NE 91st Ter64157
(39.259426, -94.460818)",Clay,39.259426,-94.460818,236983,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208941
911,2019208935,9600 NE 91st Ter,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,13,635,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/24/2019,9:56 PM,12,2019,RESOL,N,1/6/2020,1.0,2020.0,13.0,"9600 NE 91st Ter64157
(39.259699, -94.460352)",Clay,39.259699,-94.460352,236981,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208935
912,2019209044,4500 NE Vivion Rd,Foxwoods-Carriage Hills,H,64119.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,16,412,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-Blinking,Blinking,12/25/2019,10:59 PM,12,2019,RESOL,Y,1/10/2020,1.0,2020.0,16.0,"4500 NE Vivion Rd64119
(39.188345, -94.525967)",Clay,39.188345,-94.525967,80797,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019209044
913,2019164095,9807 N Revere Ave,KCI & 2nd Creek,H,64154.0,North,2.0,EMAIL,4068,Lights / Signals,2686,1,9171,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-1 light out,1 Light Out,9/11/2019,8:20 AM,9,2019,RESOL,N,9/12/2019,9.0,2019.0,1.0,"9807 N Revere Ave64154
(39.271716, -94.648444)",Platte,39.271716,-94.648444,171557,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019164095
914,2019208762,1035 W Meyer Blvd,Country Club District,H,64113.0,Metro,6.0,EMAIL,4068,Lights / Signals,2686,6,2053,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-1 light out,1 Light Out,12/24/2019,10:26 AM,12,2019,RESOL,N,12/30/2019,12.0,2019.0,6.0,"1035 W Meyer Blvd64113
(39.012178, -94.601635)",Jackson,39.01217800000001,-94.601635,109177,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208762
915,2019164400,1414 NE 94th Ct,Gashland,H,64155.0,Shoal Creek,2.0,PHONE,30436,Lights / Signals,2686,1,9171,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-Blinking,Blinking,9/11/2019,1:10 PM,9,2019,RESOL,N,9/12/2019,9.0,2019.0,1.0,"1414 NE 94th Ct64155
(39.265284, -94.560179)",Clay,39.265284,-94.560179,99730,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019164400
916,2019208984,9027 N Oxford Ave,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,15,567,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/25/2019,8:44 PM,12,2019,RESOL,N,1/9/2020,1.0,2020.0,15.0,"9027 N Oxford Ave64157
(39.257091, -94.463881)",Clay,39.257091,-94.463881,237173,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208984
917,2020013398,1233 W 63rd St,Stratford Gardens,H,64113.0,Metro,6.0,FAX,3,Lights / Signals,2686,2,4179,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-Burning during the day,Burning During The Day,1/28/2020,10:33 AM,1,2020,RESOL,N,1/30/2020,1.0,2020.0,2.0,"1233 W 63rd St64113
(39.014361, -94.605315)",Jackson,39.014361,-94.605315,108847,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013398
918,2019209048,4990 NE Vivion Rd,Foxwoods-Carriage Hills,H,64119.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,16,412,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-Blinking,Blinking,12/25/2019,11:05 PM,12,2019,RESOL,Y,1/10/2020,1.0,2020.0,16.0,"4990 NE Vivion Rd64119
(39.188491, -94.521888)",Clay,39.188491,-94.521888,253823,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019209048
919,2019208982,9101 N Oxford Ave,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Lights / Signals,2686,15,567,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-5+ lights out,5+ Lights Out,12/25/2019,8:43 PM,12,2019,RESOL,N,1/9/2020,1.0,2020.0,15.0,"9101 N Oxford Ave64157
(39.257325, -94.463807)",Clay,39.257325,-94.463807,237172,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208982
920,2019208756,667 W 70th St,Armour Fields,H,64113.0,Metro,6.0,EMAIL,4068,Lights / Signals,2686,6,2053,Street Light,Lights / Signals Street Light,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-1 light out,1 Light Out,12/24/2019,10:22 AM,12,2019,RESOL,N,12/30/2019,12.0,2019.0,6.0,"667 W 70th St64113
(39.00131, -94.600207)",Jackson,39.00131,-94.600207,109658,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208756
