,total crime,violent crime,property crime,Median income,Median home value,White alone,Black or African American alone,Asian alone,Hispanic or Latino,Total Vacant,Total Renter Occupied,Number of Households,Walk Score,Transit Score,Animals / Pets,Lights / Signals,Trash / Recycling
46,0.4083239595050619,0.2882352941176471,0.4782051282051282,0.015918294174716324,0.04069132289284052,0.13106382978723405,0.09404163675520459,0.05757575757575758,1.0,0.436,0.20644095788604458,0.16858237547892724,0.46666666666666673,0.4931506849315068,0.22579209321817045,0.04794520548207919,0.4157317558476295
47,0.38695163104611924,0.2571428571428572,0.4743589743589744,0.17624541274728983,0.061907259967004476,0.017872340425531916,0.31083991385498927,0.0,0.0611183355006502,0.4,0.05862923203963666,0.0,0.4222222222222223,0.5890410958904109,0.3758697012131726,0.02739726028369301,0.21083478713072906
48,0.38695163104611924,0.1966386554621849,0.573076923076923,0.2755515248660733,0.1576428566150975,0.24893617021276593,0.050969131371141424,0.021212121212121213,0.08322496749024708,0.1,0.0644095788604459,0.11340996168582373,0.2555555555555556,0.3287671232876712,0.016438716470192325,0.03835616438566335,0.24501704691032256
49,0.3835770528683915,0.2504201680672269,0.47692307692307695,0.038786012570126954,0.02628348502904261,0.0,0.3330940416367552,0.0,0.031209362808842653,0.368,0.09744013212221304,0.015325670498084282,0.4,0.5616438356164384,0.3980361214129508,0.023972602741039597,0.09845038138757373
50,0.3813273340832396,0.18067226890756305,0.5038461538461538,0.1006770152275699,0.05475506147871915,0.07702127659574468,0.41564967695620963,0.0,0.005201560468140442,0.41200000000000003,0.152766308835673,0.08352490421455938,0.3666666666666667,0.5616438356164384,0.18705944245561776,0.031290555149659754,0.20995841290571216
51,0.3813273340832396,0.2781512605042017,0.4256410256410257,0.06262918125448179,0.05494822150282721,0.0017021276595744683,0.4271356783919598,0.00909090909090909,0.0377113133940182,0.41200000000000003,0.1486374896779521,0.1218390804597701,0.30000000000000004,0.547945205479452,0.11083096011514554,0.10015220700274807,0.2850542262020927
52,0.37907761529808776,0.3327731092436975,0.3371794871794872,0.05004850887923397,0.0,0.15574468085106383,0.10265613783201723,0.02727272727272727,0.22626788036410925,0.296,0.13872832369942195,0.1616858237547893,0.03333333333333334,0.4794520547945205,0.14860599684824508,0.0,0.3516200558320956
53,0.37232845894263217,0.3554621848739496,0.2884615384615385,0.19229552452862025,0.0800094152317762,0.11829787234042552,0.6001435750179469,0.015151515151515152,0.1859557867360208,0.34400000000000003,0.1981833195706028,0.25593869731800767,0.18888888888888888,0.4246575342465753,0.20764191094577777,0.08127853881541254,0.1935046769655594
54,0.37232845894263217,0.3016806722689076,0.367948717948718,0.23944931876660902,0.10001150515990588,0.34085106382978725,0.027279253409906678,0.15151515151515152,0.10013003901170352,0.068,0.05862923203963666,0.11800766283524905,0.18888888888888888,0.1780821917808219,0.12098895318715944,0.09126121871732938,0.15497818469188046
55,0.37232845894263217,0.2831932773109244,0.391025641025641,0.33945670055257937,0.16086219035023183,0.6395744680851063,0.09045226130653267,0.07878787878787878,0.11833550065019506,0.0,0.10569777043765483,0.3762452107279694,0.17777777777777778,0.0821917808219178,0.02773659796934383,0.059665144597789876,0.19629297567522802
56,0.3712035995500563,0.5092436974789916,0.3641025641025641,0.11218205593284682,0.05066597987546984,0.004680851063829788,0.5707106963388371,0.0,0.022106631989596878,0.888,0.1750619322873658,0.12950191570881225,0.488888888888889,0.6438356164383561,0.09349917700634666,0.049863013701362355,0.12833625860227116
57,0.3700787401574803,0.4949579831932774,0.3653846153846154,0.07703948200953305,0.029766698578532216,0.03787234042553191,0.2613065326633166,0.0,0.3420026007802341,0.54,0.12221304706853839,0.06973180076628352,0.4,0.5342465753424657,0.24431585707919873,0.024505327250657825,0.20711863704419475
58,0.3700787401574803,0.5252100840336135,0.3653846153846154,0.08185346100307926,0.029397266838434834,0.008085106382978723,0.7171572146446519,0.0,0.009102730819245773,1.0,0.21222130470685382,0.19233716475095786,0.41111111111111115,0.6164383561643836,0.17242387049356955,0.33997509347068355,0.1676986925281898
59,0.3700787401574803,0.34873949579831937,0.26666666666666666,0.13408486944784237,0.06354331481600715,0.011914893617021277,0.35678391959798994,0.0,0.005201560468140442,0.276,0.10074318744838975,0.04674329501915708,0.3444444444444445,0.547945205479452,0.05642963034162845,0.3292237443742041,0.19357864796477237
60,0.36895388076490443,0.4941176470588236,0.3653846153846154,0.12166237820053148,0.039055268043837826,0.002553191489361702,0.4328786791098349,0.0,0.10663198959687907,0.74,0.10569777043765483,0.11264367816091952,0.4555555555555556,0.6301369863013698,0.1420305102570119,0.04383561644623757,0.2588942135979264
